310.0,-290.0,0,0
310.0,-270.0,0,0
310.0,-250.0,0,0
310.0,-230.0,0,0
310.0,-210.0,0,0
310.0,-190.0,0,0
310.0,-170.0,0,0
310.0,-150.0,0,0
310.0,-130.0,0,0
310.0,-110.0,0,0
310.0,-90.0,0,0
310.0,-70.0,0,0
310.0,-50.0,0,0
310.0,-30.0,0,0
310.0,-10.0,0,0
310.0,10.0,0,0
310.0,30.0,0,0
310.0,50.0,0,0
310.0,70.0,0,0
310.0,90.0,0,0
310.0,110.0,0,0
310.0,130.0,0,0
310.0,150.0,0,0
310.0,170.0,0,0
310.0,190.0,0,0
310.0,210.0,0,0
310.0,230.0,0,0
310.0,250.0,0,0
310.0,270.0,0,0
310.0,290.0,0,0
310.0,310.0,0,0
310.0,330.0,0,0
330.0,-330.0,0,0
330.0,-310.0,0,0
330.0,-290.0,0,0
330.0,-270.0,0,0
330.0,-250.0,0,0
330.0,-230.0,0,0
330.0,-210.0,0,0
330.0,-190.0,0,0
330.0,-170.0,0,0
330.0,-150.0,0,0
330.0,-130.0,0,0
330.0,-110.0,0,0
330.0,-90.0,0,0
330.0,-70.0,0,0
330.0,-50.0,0,0
330.0,-30.0,0,0
330.0,-10.0,0,0
330.0,10.0,0,0
330.0,30.0,0,0
330.0,50.0,0,0
330.0,70.0,0,0
330.0,90.0,0,0
330.0,110.0,0,0
330.0,130.0,0,0
330.0,150.0,0,0
330.0,170.0,0,0
330.0,190.0,0,0
330.0,210.0,0,0
330.0,230.0,0,0
330.0,250.0,0,0
330.0,270.0,0,0
330.0,290.0,0,0
330.0,310.0,0,0
330.0,330.0,0,0
